Codi_Sector_Activitat,Nom_Sector_Activitat,Codi_Grup_Activitat,Nom_Grup_Activitat,Codi_Activitat_2022,Nom_Activitat,Nom_Local,Latitud,Longitud,Direccio_Unica,Nom_Via
2,Serveis,16,Altres,1600800,Tintoreries,TINTORERIA MONTE,41.373674759,2.167208791,"130006, 20-20, LOC 10",FONTRODONA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,BEYOO POBLE SEC,41.374792843,2.163194865,"198804, 101-101, LOC 20",AV PARAL·LEL
1,Comerç al detall,5,Oci i cultura,5000000,Informàtica,MÒBILS COMBINE,41.374041082,2.163389325,"043400, 43-43, LOC 20",BLAI
1,Comerç al detall,1,Quotidià alimentari,1002000,Carn i Porc,CARNICERÍA MARRAKECH,41.374006865,2.163483202,"043400, 43-43, LOC 10",BLAI
2,Serveis,9,Ensenyament,9000000,Ensenyament,YAMA NO DOJO,41.372734789,2.155412436,"178400, 27-27, LOC 10",LLEIDA
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",LA FABRIQUE,41.37332353,2.160902917,"273400, 35-35, LOC 10",RADAS
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",FORN DE PA LLEIDA,41.372672392,2.155445963,"178400, 29-29, LOC 10",LLEIDA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,CAFETERIA BAR RESTAURANT FELICIA,41.372624085,2.155472785,"178400, 29-29, LOC 20",LLEIDA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT LA PLATILLERIA,41.371640824,2.165468037,"189202, 9-9, LOC 10",MAGALHAES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR PACO,41.372702584,2.170628607,"204204, 20-20, LOC 10",MATA
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,BARCELONA TEATRE MUSICAL,41.371839088,2.155289054,"178400, 40-40, LOC 10",LLEIDA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT FUNICULAR TAPES,41.373762315,2.156671733,"353306, 28-28, LOC 10",VALLHONRAT
2,Serveis,16,Altres,1600200,Serveis de telecomunicacions,VOLATA,41.372689501,2.161022276,"189202, 54-54, LOC 10",MAGALHAES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANT MANOLO,41.371744485,2.165551186,"288408, 80-80, LOC 10",ROSER
2,Serveis,16,Altres,1600300,Locutoris,ALI LOCUTORI INTERNET,41.373915285,2.158201933,"281806, 13-13, LOC 20",RICART
2,Serveis,16,Altres,1600500,Agències de viatge,SOL VIAJES,41.374437594,2.16235131,"043400, 59-59, LOC 20",BLAI
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",HORNO DE STA MADRONA,41.37439432,2.16245994,"043400, 59-59, LOC 10",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT TABO,41.373297364,2.155095935,"178400, 15-15, LOC 10",LLEIDA
2,Serveis,16,Altres,1600600,Perruqueries,KING PERRUQUERIA,41.373992776,2.163520753,"043400, 41-41, LOC 20",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,HORVI BRASAS&COPAS,41.372803224,2.167645991,"086902, 146-146, LOC 20",NOU DE LA RAMBLA
2,Serveis,9,Ensenyament,9000000,Ensenyament,COL•LEGI PÚBLIC MOSSEN CINTO VERDAGUER,41.373201757,2.154548764,"178400, 32-32, LOC 10",LLEIDA
2,Serveis,16,Altres,1611100,Serveis Socials,CENTRE DE SERVEIS SOCIALS POBLE SEC I LA FONT DE LA GUATLLA,41.373812634,2.167037129,"288408, 15-15, LOC 10",ROSER
1,Comerç al detall,3,Parament de la llar,3002000,Material equipament llar,CASA MAPE,41.374029006,2.162940055,"043207, 14-14, LOC 10",BLASCO DE GARAY
3,Altres,17,Altres,1700600,Activitats de la construcció,CONSTRUCCIONS YAFAIS POBLE SEC,41.373304409,2.161609679,"094707, 37-37, LOC 10",CREU DELS MOLERS
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,LIDL,41.373180622,2.171910703,"361009, 35-37, LOC 10",VILA I VILÀ
2,Serveis,16,Altres,1600600,Perruqueries,PERRUQUERIA MORENA,41.374477849,2.163113058,"043207, 6-8, LOC 20",BLASCO DE GARAY
1,Comerç al detall,4,Equipament personal,4000000,Calçat i pell,MANGA TU GRASA,41.374513072,2.16312781,"043207, 6-8, LOC 30",BLASCO DE GARAY
2,Serveis,16,Altres,1600900,Veterinaris / Mascotes,CENTRE VETERINARI POBLE SEC,41.372464067,2.172282189,"218606, 26-26, LOC 10",PG MONTJUÏC
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,LA BELLA NAPOLI TRATTORIA,41.374304753,2.163731307,"195500, 12-12, LOC 10",MARGARIT
2,Serveis,16,Altres,1611100,Serveis Socials,"SERVEI D'ATENCIO A IMMIGRANTS, EMIGRANTS I REFUGIATS",41.37413065,2.155801356,"129459, 10-10, LOC 10",FONT HONRADA
2,Serveis,16,Altres,1611100,Serveis Socials,CENTRE DE DIA POBLE SEC,41.374235313,2.155798674,"129459, 8-8, LOC 20",FONT HONRADA
2,Serveis,16,Altres,1600800,Tintoreries,SPIN'N CLEAN LAVANDERIA,41.374234307,2.161224782,"273400, 11-11, LOC 10",RADAS
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.37177669,2.161771953,"017105, 9-11, LOC 10",ANNÍBAL
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.373337619,2.165575325,"043400, 12B-12B, LOC 10",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,PLAZA,41.374596601,2.167796195,"361009, 86-86, LOC 30",VILA I VILÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR RESTAURANT LA VILLA - 3,41.373425175,2.16501072,"043400, 19-19, LOC 10",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400003,Serveis de menjar take away MENJAR RÀPID,PIZZA AL CAPONE,41.374776741,2.167963833,"198804, 77-77, LOC 10",AV PARAL·LEL
1,Comerç al detall,2,Quotidià no alimentari,1008000,Tabac i articles fumadors,TABACS EXP. 215,41.373567076,2.156738788,"316900, 1-3, LOC 10",PL SANTA MADRONA
2,Serveis,16,Altres,1600800,Tintoreries,TINTORERIA CARMEN,41.373409073,2.156752199,"149503, 1-3, LOC 30",GRASES
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),TALLERS PUIG S.L,41.372314113,2.167395204,"086902, 157-157, LOC 10",NOU DE LA RAMBLA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,IMPRESSION BAR,41.374206128,2.1633102,"043400, 46-46, LOC 10",BLAI
3,Altres,17,Altres,1700500,Activitats industrials,LA ROULOTTE,41.372409721,2.165710777,"108007, 4-4, LOC 10",ELKANO
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,PAVELLO MIES VAN DER ROHE,41.370584078,2.150035948,"137005, 5-5, LOC 10",PL CARLES BUÏGAS
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,MIMMO'S PIZZA,41.372705603,2.162433118,"043207, 46-46, LOC 10",BLASCO DE GARAY
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT MAKI YAKI,41.373817666,2.155813426,"129459, 18-18, LOC 10",FONT HONRADA
1,Comerç al detall,1,Quotidià alimentari,1007000,Peix i marisc,PEIXATERIA M LLUISA,41.373587204,2.157083452,"234500, 33-33, LOC 20",OLIVERA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,CERVESERIA DEL TEATRE,41.372209447,2.156573832,"133605, 42-48, LOC 20",FRANÇA XICA
3,Altres,17,Altres,1700200,Associacions,THREE MONKEYS,41.372195357,2.167263776,"086902, 161-161, LOC 10",NOU DE LA RAMBLA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,EL RACÓ DE MONTJUIC,41.372235613,2.156050801,"129459, 49-49, LOC 20",FONT HONRADA
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,TEATRO METAMORFOSIS,41.373947488,2.164544016,"330504, 12-12, LOC 10",TAPIOLES
2,Serveis,9,Ensenyament,9000000,Ensenyament,ESCOLA DE BALLET CARLES IBASEZ,41.372999472,2.155472785,"230703, 46-46, LOC 10",MARE DE DÉU DEL REMEI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,CAN LAMPAZAS,41.374805926,2.156761587,"198804, 159-159, LOC 10",AV PARAL·LEL
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPER ALIMENTACIÓ,41.373286294,2.168402374,"086902, 129-129, LOC 50",NOU DE LA RAMBLA
2,Serveis,16,Altres,1611000,Arranjaments,FIAZAN MOBILS,41.373313466,2.168431878,"086902, 129-129, LOC 40",NOU DE LA RAMBLA
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,NEXES,41.373594248,2.160995454,"273400, 27-27, LOC 10",RADAS
2,Serveis,16,Altres,1611100,Serveis Socials,BONA VOLUNTAT EN ACCIÓ INCLUSIO SOCIAL I LABORAL,41.371805876,2.167624533,"218606, 70-70, LOC 10",PG MONTJUÏC
1,Comerç al detall,1,Quotidià alimentari,1002000,Carn i Porc,CANSALADERIA CIURÓ,41.373534872,2.159502804,"234500, 12-12, LOC 10",OLIVERA
2,Serveis,12,"Manteniment, neteja i producció",1200000,"Manteniment, neteja i similars",PARC DE NETEJA AJUNTAMENT DE BARCELONA,41.371404316,2.167957127,"218606, 67X-67X, LOC 10",PG MONTJUÏC
1,Comerç al detall,4,Equipament personal,4001000,"Joieria, rellotgeria i bijuteria",MARLIN ORO,41.373511725,2.165905237,"294207, 30-30, LOC 10",SALVÀ
2,Serveis,16,Altres,1611000,Arranjaments,CICLES LA MUNDIAL,41.373617395,2.165968269,"294207, 30-30, LOC 20",SALVÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,TAST,41.374799888,2.159673125,"198804, 127-129, LOC 10",AV PARAL·LEL
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAHIA DO PORTO MAR,41.374800894,2.159571201,"198804, 127-129, LOC 20",AV PARAL·LEL
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT ALIMENTACIÓ,41.374122599,2.168709487,"361009, 75-75, LOC 10",VILA I VILÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANT PORTO COLON,41.374418473,2.167704999,"361009, 95-95, LOC 20",VILA I VILÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400004,Bars especials amb actuació / Bars musicals / Discoteques /PUB,MAUMAU,41.372409721,2.166573107,"130006, 35-35, LOC 30",FONTRODONA
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.373512731,2.162016034,"108007, 45-45, LOC 10",ELKANO
2,Serveis,9,Ensenyament,9000000,Ensenyament,U! DANCE,41.372976324,2.148335427,"207304, 9-9, LOC 80",MÈXIC
3,Altres,17,Altres,1700310,Gimnàs /fitnes,GYM FIRA TRAINING SYSTEM,41.372127927,2.154937685,"144102, 4-4, LOC 10",JOAQUIM BLUME
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT JESPAC,41.374420486,2.15998292,"165306, 9-9, LOC 10",JAUME FABRA
1,Comerç al detall,3,Parament de la llar,3004000,Parament ferreteria,MECA ELECTRIC BCN,41.373396996,2.157969922,"281806, 23-23, LOC 10",RICART
2,Serveis,9,Ensenyament,9000000,Ensenyament,THE YARD,41.373331581,2.157935053,"281806, 23-23, LOC 20",RICART
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,LA VACA COWORKING,41.374064229,2.161883265,"094707, 19-19, LOC 20",CREU DELS MOLERS
3,Altres,17,Altres,1700600,Activitats de la construcció,PASUEL SL REFORMES PISOS LOCALS VIVENDES,41.374052152,2.160632014,"086301, 18-18, LOC 10",CONCÒRDIA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT OUZOUD,41.374425518,2.16668576,"294207, 5-5, LOC 20",SALVÀ
1,Comerç al detall,5,Oci i cultura,5003000,"Llibres, diaris i revistes",LA CARBONERA,41.374108509,2.163569033,"043400, 40-40, LOC 10",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,STEREO,41.373868991,2.169005871,"086902, 119-119, LOC 20",NOU DE LA RAMBLA
3,Altres,17,Altres,1700400,Equipaments religiosos,PARROQUIA DE SANT SALVADOR D'HORTA,41.371727376,2.164236903,"261004, 80-80, LOC 20",POETA CABANYES
2,Serveis,16,Altres,1600900,Veterinaris / Mascotes,"WAKU WAKU ALIMENTACIO ACCESSORIS, RESIDENCIA ANIMALS, EXPOSICIO I VENDA DE MASCOTES",41.373752251,2.163522094,"195500, 20-22, LOC 10",MARGARIT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,LA URAMAKERIA,41.373472476,2.167243659,"130006, 17-17, LOC 10",FONTRODONA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR CASTAÑO,41.373410079,2.167215496,"130006, 17-17, LOC 20",FONTRODONA
1,Comerç al detall,1,Quotidià alimentari,1003000,Fruites i verdures,FRESC I VERD,41.374532193,2.155704796,"329902, 84-84, LOC 50",TAMARIT
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.373759295,2.173164636,"270800, 15-19, LOC 10",PUIG I XORIGUER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT PANOLLES 2 BRASERIA,41.373238993,2.16086939,"273400, 39-39, LOC 10",RADAS
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT FRUITES I VERDURES,41.374561378,2.158480883,"281806, 1-1, LOC 50",RICART
3,Altres,17,Altres,1700500,Activitats industrials,BAS,41.372483189,2.158691436,"133605, 26-30, LOC 30",FRANÇA XICA
1,Comerç al detall,4,Equipament personal,4000000,Calçat i pell,ZAPATERIA SHOP,41.374749569,2.161514461,"273400, 1-1, LOC 10",RADAS
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,WIFISAFE,41.372967267,2.160133123,"189202, 66-68, LOC 20",MAGALHAES
3,Altres,17,Altres,1700700,Arts gràfiques,SN,41.373078977,2.160017788,"086301, 27-27, LOC 10",CONCÒRDIA
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.373471469,2.160316855,"086301, 13-13, LOC 20",CONCÒRDIA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,STAR MARKET,41.374093414,2.166463137,"294207, 15-15, LOC 10",SALVÀ
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCADO ALIMENTACION,41.372496272,2.158297151,"133605, 26-30, LOC 20",FRANÇA XICA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT,41.374470805,2.16261819,"043400, 60-60, LOC 10",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,"L'ATELIER DE BLAI PINTXOS, ENTREPANS, COPES",41.374076305,2.163634747,"043400, 38-38, LOC 10",BLAI
3,Altres,17,Altres,1700600,Activitats de la construcció,CONSTRUCCIONES PELLICER SCP,41.374340982,2.159571201,"165306, 14-14, LOC 10",JAUME FABRA
2,Serveis,16,Altres,1611000,Arranjaments,SERRALLERIA,41.373244025,2.163032591,"108007, 40-40, LOC 20",ELKANO
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANT ER MEJÓ,41.373121245,2.161379009,"094707, 34-34, LOC 10",CREU DELS MOLERS
2,Serveis,16,Altres,1611100,Serveis Socials,LLAR CAJA MADRID,41.371444572,2.163130492,"118805, 22-32, LOC 10",PG EXPOSICIÓ
2,Serveis,9,Ensenyament,9000000,Ensenyament,FUNDACIÓ PERE TARRÉS,41.371628747,2.164198011,"261004, 80-80, LOC 10",POETA CABANYES
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.371317763,2.162071019,"043207, 75-75, LOC 10",BLASCO DE GARAY
3,Altres,17,Altres,1700320,Altres equipaments esportius,PISTA POLIESPORTIVA LES TRES XEMENEIES,41.373466437,2.171638459,"361009, 44-44, LOC 10",VILA I VILÀ
2,Serveis,16,Altres,1611000,Arranjaments,HAPPY FROG DRUMS,41.37198703,2.163784951,"189202, 31B-31B, LOC 10",MAGALHAES
2,Serveis,16,Altres,1600000,Pàrquings i garatges,LES 3 XEMENEIES,41.373450335,2.171682715,"361009, 44-44, LOC 20",VILA I VILÀ
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),TALLERES NEPTUNO,41.373623434,2.173089534,"005401, 15-15, LOC 10",ALBAREDA
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),RENAULT SERVICE,41.373430207,2.172982246,"270800, 18-18, LOC 30",PUIG I XORIGUER
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,CEDASA,41.373426181,2.172885686,"241404, 15-15, LOC 10",PALAUDÀRIES
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,AROLA HITSEIN,41.37358821,2.173033208,"241404, 13-13, LOC 10",PALAUDÀRIES
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.373726085,2.173143178,"270800, 18-22, LOC 20",PUIG I XORIGUER
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.373377875,2.172956765,"270800, 30-34, LOC 20",PUIG I XORIGUER
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,SANT PERE CLAVER FUNDACIÓ SANITARIA,41.372992427,2.173337638,"361009, 16-16, LOC 10",VILA I VILÀ
3,Altres,17,Altres,1700320,Altres equipaments esportius,CLUB ESPORTIU TERRA NEGRA,41.373311453,2.174564749,"068106, 25-25, LOC 10",CARRERA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400004,Bars especials amb actuació / Bars musicals / Discoteques /PUB,UHOMO SINGER CLUB,41.374153797,2.173706442,"270800, 10-10, LOC 10",PUIG I XORIGUER
3,Altres,17,Altres,1700500,Activitats industrials,AEIOU,41.372432869,2.166156024,"288408, 63-65, LOC 10",ROSER
3,Altres,17,Altres,1700500,Activitats industrials,ALLÒ COL·LECTIU,41.372375504,2.166118473,"288408, 63-65, LOC 20",ROSER
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,YBACHI,41.372730763,2.17223525,"241404, 25-27, LOC 30",PALAUDÀRIES
2,Serveis,16,Altres,1600200,Serveis de telecomunicacions,MELON PRODUCTIONS,41.372274863,2.169687152,"052900, 39-39, LOC 20",CABANES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR TRES GERMANS,41.372763975,2.163877487,"330504, 38-38, LOC 10",TAPIOLES
3,Altres,17,Altres,1700500,Activitats industrials,TALLER DE CERAMICA ARTEMIS,41.372848512,2.163898945,"108007, 21-21, LOC 20",ELKANO
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",POC A POTS,41.373598274,2.166134566,"294207, 23-23, LOC 20",SALVÀ
2,Serveis,16,Altres,1600101,Activitats de transport ,MOLINO FOTO Y ENVIO'S,41.374591569,2.167104185,"361009, 101-101, LOC 20",VILA I VILÀ
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.372881723,2.170725167,"204204, 18-18, LOC 10",MATA
2,Serveis,16,Altres,1600600,Perruqueries,PERRUQUERIA NAZIR,41.37323698,2.167132348,"130006, 21-21, LOC 10",FONTRODONA
2,Serveis,16,Altres,1600000,Pàrquings i garatges,POETA CABANYES,41.374579493,2.165814042,"261004, 4-4, LOC 80",POETA CABANYES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,THE HIPSTEL PARALLELL,41.373307428,2.165768445,"294207, 36-36, LOC 20",SALVÀ
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.373435239,2.156254649,"316900, 3-3, LOC 20",PL SANTA MADRONA
2,Serveis,16,Altres,1600800,Tintoreries,LAVAXPRESS,41.373441277,2.160284668,"086301, 15-15, LOC 10",CONCÒRDIA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,HAMBURGUESES DE PAULA DEL POBLE SEC,41.372389593,2.161265016,"094707, 65-65, LOC 10",CREU DELS MOLERS
1,Comerç al detall,5,Oci i cultura,5003000,"Llibres, diaris i revistes",QUIOSC EL PERIODICO,41.372563701,2.164531946,"261004, 54-54, LOC 10",POETA CABANYES
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",FORN FRANCESC MIRÓ CAFETERIA,41.373674759,2.168551236,"086902, 130-130, LOC 20",NOU DE LA RAMBLA
3,Altres,17,Altres,1700500,Activitats industrials,TALLER GINGELL,41.371934697,2.165194452,"294207, 71-71, LOC 10",SALVÀ
2,Serveis,9,Ensenyament,9000000,Ensenyament,TALLER GINGELL,41.371984011,2.165217251,"294207, 69-69, LOC 10",SALVÀ
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.371772664,2.165399641,"189202, 12-12, LOC 10",MAGALHAES
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.373765334,2.16757223,"257700, 54-54, LOC 10",PIQUER
2,Serveis,16,Altres,1600600,Perruqueries,PERRUQUERIA 132,41.373546948,2.168405056,"086902, 132-132, LOC 20",NOU DE LA RAMBLA
2,Serveis,16,Altres,1600300,Locutoris,NEW LINE TELECOM 2,41.373911259,2.169046104,"086902, 119-119, LOC 10",NOU DE LA RAMBLA
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,MASSA,41.372646226,2.168848962,"175809, 19-21, LOC 30",LAFONT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400004,Bars especials amb actuació / Bars musicals / Discoteques /PUB,MALA HIERBA COCKTAIL BAR,41.373621421,2.168489546,"086902, 130-130, LOC 10",NOU DE LA RAMBLA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,MARTINEZ,41.369564554,2.172519565,"213409, 38-38, LOC 10",CTRA MIRAMAR
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,SALTS,41.369363264,2.165227979,"213307, 31-41, LOC 30",AV MIRAMAR
2,Serveis,9,Ensenyament,9000000,Ensenyament,ESCOLA BOSC DE MONTJUIC,41.369006979,2.16140449,"213307, 7-11, LOC 10",AV MIRAMAR
2,Serveis,16,Altres,1600101,Activitats de transport ,TELEFÈRIC DE MONTJUIC,41.368703029,2.163341045,"213307, 20-30, LOC 10",AV MIRAMAR
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.373404041,2.159793824,"234500, 4-4, LOC 10",OLIVERA
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",FORN DE PA ARTESÀ,41.373018593,2.165748328,"294207, 37-37, LOC 10",SALVÀ
2,Serveis,16,Altres,1600101,Activitats de transport ,FUNICULAR DE MONTJUIC,41.368715106,2.163168043,"213307, 20-30, LOC 20",AV MIRAMAR
